Thumb,Index,Middle,Ring,Pinky,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Letter
0,0,0,0,0,-1.52,0.17,-8.74,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.58,0.17,-8.77,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.53,0.15,-8.75,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.52,0.19,-8.76,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.50,0.21,-8.69,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.47,0.24,-8.79,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.46,0.18,-8.75,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.53,0.18,-8.74,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.54,0.14,-8.73,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.55,0.18,-8.66,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.50,0.13,-8.79,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.49,0.21,-8.69,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.52,0.14,-8.74,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.52,0.20,-8.75,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.55,0.16,-8.77,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.53,0.20,-8.77,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.55,0.19,-8.65,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.54,0.18,-8.71,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.55,0.16,-8.76,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.48,0.21,-8.79,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.53,0.15,-8.81,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.51,0.21,-8.72,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.50,0.15,-8.66,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.57,0.21,-8.69,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.54,0.14,-8.69,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.52,0.21,-8.71,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.49,0.19,-8.69,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.53,0.20,-8.73,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.51,0.21,-8.76,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.54,0.16,-8.75,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.51,0.12,-8.70,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.51,0.19,-8.78,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.53,0.22,-8.68,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.51,0.20,-8.75,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.50,0.23,-8.76,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.54,0.18,-8.73,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.50,0.21,-8.74,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.55,0.13,-8.74,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.55,0.17,-8.72,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.56,0.18,-8.72,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.54,0.22,-8.61,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.54,0.21,-8.71,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.57,0.22,-8.77,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.56,0.22,-8.69,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.56,0.18,-8.75,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.56,0.20,-8.71,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.63,0.19,-8.78,-0.09,0.01,-0.01,A
0,0,0,0,0,-1.59,0.20,-8.70,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.53,0.16,-8.78,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.57,0.22,-8.70,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.56,0.15,-8.67,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.58,0.18,-8.71,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.57,0.20,-8.64,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.52,0.19,-8.68,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.54,0.17,-8.74,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.62,0.19,-8.72,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.53,0.17,-8.68,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.58,0.21,-8.65,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.60,0.14,-8.79,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.50,0.14,-8.63,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.56,0.19,-8.71,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.52,0.13,-8.74,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.52,0.19,-8.75,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.55,0.14,-8.70,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.56,0.20,-8.71,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.55,0.22,-8.72,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.54,0.19,-8.70,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.54,0.17,-8.60,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.58,0.19,-8.64,-0.09,0.02,-0.01,A
0,0,0,0,0,-1.53,0.19,-8.78,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.56,0.19,-8.78,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.52,0.20,-8.79,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.59,0.25,-8.72,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.61,0.19,-8.73,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.59,0.20,-8.73,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.56,0.14,-8.75,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.64,0.22,-8.75,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.62,0.20,-8.73,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.57,0.20,-8.74,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.59,0.17,-8.74,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.59,0.23,-8.74,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.59,0.14,-8.65,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.61,0.18,-8.82,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.56,0.17,-8.75,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.58,0.15,-8.75,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.54,0.23,-8.72,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.56,0.18,-8.73,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.55,0.19,-8.71,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.54,0.20,-8.66,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.64,0.16,-8.70,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.57,0.20,-8.76,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.60,0.21,-8.64,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.55,0.19,-8.66,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.59,0.19,-8.71,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.52,0.20,-8.75,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.52,0.18,-8.65,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.56,0.20,-8.74,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.62,0.21,-8.74,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.55,0.15,-8.77,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.58,0.21,-8.76,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.53,0.19,-8.72,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.62,0.18,-8.66,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.58,0.19,-8.69,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.57,0.21,-8.77,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.61,0.16,-8.65,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.53,0.14,-8.75,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.54,0.21,-8.66,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.57,0.20,-8.63,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.64,0.18,-8.76,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.57,0.24,-8.68,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.58,0.15,-8.69,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.59,0.24,-8.66,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.54,0.19,-8.69,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.54,0.19,-8.79,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.59,0.19,-8.70,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.56,0.19,-8.73,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.58,0.25,-8.72,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.60,0.21,-8.74,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.57,0.27,-8.74,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.60,0.14,-8.66,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.59,0.16,-8.72,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.59,0.23,-8.73,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.58,0.19,-8.68,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.54,0.21,-8.69,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.58,0.19,-8.64,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.53,0.17,-8.72,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.57,0.17,-8.70,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.59,0.17,-8.64,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.59,0.17,-8.67,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.55,0.20,-8.63,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.55,0.18,-8.78,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.53,0.13,-8.71,-0.09,0.01,-0.01,A
0,0,0,0,0,-1.59,0.15,-8.73,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.58,0.21,-8.74,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.60,0.19,-8.76,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.53,0.17,-8.70,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.57,0.19,-8.75,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.60,0.20,-8.70,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.59,0.17,-8.70,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.62,0.18,-8.72,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.56,0.17,-8.70,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.63,0.15,-8.72,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.61,0.17,-8.68,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.55,0.21,-8.70,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.68,0.16,-8.65,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.54,0.22,-8.71,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.58,0.21,-8.67,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.60,0.15,-8.77,-0.09,0.01,-0.01,A
0,0,0,0,0,-1.53,0.16,-8.80,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.62,0.22,-8.78,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.62,0.23,-8.79,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.59,0.22,-8.78,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.61,0.20,-8.67,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.53,0.23,-8.65,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.60,0.19,-8.76,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.59,0.20,-8.73,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.58,0.20,-8.71,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.55,0.17,-8.68,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.61,0.21,-8.78,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.59,0.17,-8.68,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.57,0.20,-8.71,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.57,0.20,-8.67,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.63,0.22,-8.72,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.65,0.22,-8.71,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.59,0.14,-8.76,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.56,0.17,-8.73,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.61,0.21,-8.67,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.58,0.18,-8.77,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.61,0.18,-8.78,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.59,0.16,-8.69,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.58,0.23,-8.77,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.59,0.20,-8.69,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.60,0.24,-8.80,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.61,0.17,-8.69,-0.10,0.01,-0.00,A
0,0,0,0,0,-1.53,0.19,-8.75,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.56,0.21,-8.72,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.59,0.23,-8.71,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.55,0.19,-8.71,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.59,0.22,-8.82,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.54,0.18,-8.59,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.56,0.20,-8.71,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.55,0.20,-8.73,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.58,0.15,-8.73,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.56,0.17,-8.75,-0.10,0.02,-0.00,A
0,0,0,0,0,-1.58,0.16,-8.76,-0.10,0.01,-0.01,A
0,0,0,0,0,-1.61,0.22,-8.72,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.58,0.22,-8.69,-0.10,0.02,-0.01,A
0,0,0,0,0,-1.37,0.39,-8.85,-0.10,-0.03,-0.02,A
0,0,0,0,0,-1.31,0.17,-8.25,-0.25,0.06,0.02,A
0,0,0,0,0,-1.84,0.27,-8.76,-0.10,-0.16,0.01,A
0,0,0,0,0,-2.27,-0.91,-8.37,-0.30,0.18,-0.06,A
0,0,0,254,0,-1.07,0.61,-8.10,-0.32,1.26,-2.75,A
0,0,0,0,0,-0.22,7.43,-7.28,-3.71,0.78,0.30,A
288,0,0,0,0,3.13,1.45,-3.10,-1.76,-0.94,2.01,A
78,0,0,0,0,3.78,10.26,-2.16,-2.47,-0.68,1.19,A
0,0,0,162,0,5.20,7.11,0.53,-3.42,-1.86,0.26,A
0,0,0,18,0,5.93,10.69,0.76,-1.77,0.06,-0.49,A
0,0,0,0,0,3.70,8.88,7.05,1.28,0.04,0.94,A
0,0,0,21,0,2.49,10.30,2.89,-0.08,0.48,0.14,A
0,0,0,0,0,3.65,7.69,2.04,1.09,0.25,0.26,A
0,0,0,0,0,4.49,8.92,2.24,-0.36,0.82,0.03,A
0,0,0,0,0,5.81,6.28,3.41,0.85,0.23,0.40,A
0,0,0,0,0,4.48,6.89,2.60,0.55,0.34,0.77,A
0,0,0,0,0,5.70,7.97,2.30,-0.84,-0.03,0.57,A
0,0,0,0,0,5.51,9.83,2.59,-1.23,-0.66,0.37,A
0,0,0,0,0,5.83,9.17,3.85,-4.37,-0.49,-0.67,A
0,0,0,0,0,6.73,4.28,5.27,-4.01,-0.94,0.54,A
0,0,0,0,0,4.70,-1.25,5.97,-0.97,-2.56,-0.86,A
0,0,0,0,0,9.94,1.47,4.99,1.18,1.03,0.90,A
0,0,0,126,0,13.54,4.26,3.52,0.75,-0.48,0.28,A
0,0,0,194,0,9.19,3.89,2.28,-0.66,-0.35,-0.10,A
0,0,0,77,0,7.72,2.79,2.26,-0.76,-0.49,0.10,A
0,0,0,39,0,10.23,3.19,3.75,-0.80,0.09,-0.03,A
0,0,0,66,0,8.41,4.26,4.45,-0.90,0.19,-0.91,A
0,0,0,0,0,9.48,2.97,4.52,-1.13,0.17,-0.83,A
0,0,0,0,0,8.37,2.49,5.29,-0.82,-0.07,-0.19,A
0,0,0,0,0,7.47,4.06,3.39,-1.45,-0.15,-0.11,A
0,0,0,0,0,6.87,3.63,4.76,-1.14,0.36,-0.11,A
0,0,0,0,0,5.80,3.11,5.03,-0.77,-0.01,0.48,A
0,0,0,0,0,4.92,1.68,4.07,-0.23,0.04,0.51,A
0,0,0,0,0,9.91,5.50,2.93,1.03,-0.25,0.35,A
0,0,0,0,0,7.28,1.54,5.72,-0.12,0.17,0.45,A
0,0,0,0,0,9.93,1.87,8.98,0.27,0.08,0.04,A
0,0,0,0,0,6.41,1.42,3.82,2.26,1.41,-1.09,A
0,0,0,0,0,6.67,2.89,6.49,0.24,0.29,0.46,A
0,0,0,0,0,12.19,2.17,11.75,0.23,-0.84,-0.16,A
0,0,0,0,0,10.52,4.23,8.73,-1.49,0.10,-0.73,A
0,0,0,0,0,6.80,1.47,5.19,1.20,-0.08,-1.61,A
0,0,0,0,0,4.74,2.02,3.68,-0.31,-1.39,0.10,A
0,0,0,0,0,8.48,3.09,5.28,-0.23,2.02,1.23,A
80,0,0,0,0,10.32,4.83,7.96,-0.97,-0.41,1.15,A
0,0,0,0,0,6.43,-0.01,4.67,0.40,-0.30,-1.04,A
0,0,0,0,0,6.86,3.26,5.93,-0.22,-0.26,-0.31,A
0,0,0,0,0,8.18,2.70,6.57,-0.41,-0.11,0.27,A
0,0,0,0,0,8.93,2.33,6.69,-0.15,0.14,0.15,A
0,0,0,0,0,7.67,2.56,6.36,-0.24,0.08,0.11,A
0,0,0,0,0,6.46,1.80,5.41,-0.15,0.20,0.03,A
0,0,0,0,0,7.07,2.11,5.83,-0.12,-0.19,0.02,A
0,0,0,0,0,8.20,1.89,6.35,-0.08,-0.02,0.21,A
0,0,0,0,0,5.82,1.18,5.31,0.76,-0.10,-0.03,A
0,0,0,0,0,6.70,2.03,5.42,0.07,0.66,0.09,A
0,0,0,0,0,9.42,6.85,1.30,0.88,2.04,1.12,A
252,0,0,0,0,7.92,4.49,6.82,2.20,0.96,0.39,A
0,0,0,0,0,7.88,5.18,8.16,2.08,0.13,-0.57,A
0,0,0,0,0,9.31,8.86,8.80,-0.30,-0.36,-0.10,A
0,0,0,0,0,6.44,0.54,5.56,-3.17,-1.86,-0.11,A
113,0,0,0,0,4.88,3.40,4.22,0.17,-0.46,-0.08,A
0,0,0,7,0,7.62,3.58,4.07,-0.57,0.89,-0.16,A
0,0,0,0,0,8.19,2.75,5.98,-0.24,0.34,-0.11,A
0,0,0,0,0,8.84,1.54,5.80,-0.24,0.10,0.11,A
0,0,0,0,0,7.97,2.42,5.67,-0.09,0.24,0.28,A
0,0,0,0,0,9.12,2.38,7.03,-0.08,0.01,0.17,A
0,0,0,0,0,8.28,2.25,6.76,-0.19,0.16,0.13,A
0,0,0,0,0,7.25,1.67,6.15,0.14,-0.05,0.07,A
0,0,0,0,0,6.94,1.31,6.44,0.32,-0.21,-0.04,A
0,0,0,0,0,8.87,2.47,6.20,0.44,-0.17,-0.02,A
0,0,0,0,0,12.44,6.54,9.15,0.58,-0.54,-0.41,A
0,0,0,0,0,8.02,1.75,4.94,0.22,0.52,0.19,A
0,0,0,0,0,7.61,2.89,6.28,0.06,0.04,0.24,A
0,0,0,0,0,5.49,1.73,6.09,0.62,1.12,0.04,A
0,0,0,0,0,8.35,2.82,7.51,0.25,0.79,0.28,A
0,0,0,0,0,7.24,2.98,7.56,0.27,0.47,-0.03,A
0,0,0,0,0,6.84,3.13,7.87,0.14,0.14,0.06,A
0,0,0,0,0,7.33,2.80,7.72,-0.60,-0.37,0.14,A
0,0,0,0,0,5.79,2.39,5.69,4.37,0.96,0.42,A
0,0,0,0,0,4.72,7.57,6.62,4.37,1.09,1.38,A
0,0,0,0,0,7.61,7.30,2.54,-0.80,-0.83,-1.07,A
0,0,0,0,12,6.54,8.70,0.43,-2.89,0.99,-1.64,A
0,0,0,0,0,5.82,8.77,4.21,-0.87,-0.39,0.63,A
0,0,0,0,0,5.66,8.37,4.12,-0.53,-0.32,-1.25,A
0,0,0,0,0,5.33,6.05,3.85,-0.75,0.01,-0.04,A
0,0,0,0,64,5.25,7.64,4.31,0.04,-0.48,-0.07,A
0,0,0,0,69,5.96,7.65,3.99,0.25,-0.03,0.31,A
0,0,0,0,96,4.81,6.31,4.01,-0.35,0.10,-0.30,A
0,0,0,0,5,5.53,7.44,4.79,0.19,0.04,0.56,A
0,0,0,0,80,4.53,6.80,3.90,-1.25,0.09,-0.05,A
0,0,0,0,154,7.00,7.65,5.05,2.80,1.21,0.66,A
0,0,0,0,365,5.98,6.28,3.99,1.08,1.21,0.82,A
0,0,0,0,0,8.26,5.23,4.18,1.29,0.04,1.00,A
0,0,0,0,0,7.18,7.73,4.73,-1.54,-0.30,0.25,A
0,0,0,0,0,7.04,5.32,4.03,0.50,0.17,-0.13,A
0,0,0,0,0,8.05,4.76,4.38,-1.40,-0.23,-0.26,A
0,0,0,0,0,7.66,5.56,3.82,-1.90,0.11,0.25,A
0,0,0,0,0,8.19,5.74,4.60,-1.41,1.32,0.10,A
0,0,0,0,0,7.02,4.68,4.42,0.29,0.14,0.13,A
0,0,0,0,0,8.05,5.93,6.30,0.96,-0.79,-0.26,A
0,0,0,0,0,7.41,7.88,5.07,-0.34,0.30,-1.83,A
0,0,0,0,0,5.86,6.86,3.34,1.85,-0.23,-1.34,A
0,0,0,0,0,4.51,11.21,-0.33,1.29,0.80,-1.57,A
0,0,0,0,0,4.30,8.48,-1.49,1.69,1.28,-1.18,A
0,0,0,0,0,4.52,-1.29,0.77,2.70,1.80,-0.13,A
0,0,0,0,0,3.82,7.42,-3.21,1.03,1.23,0.34,A
0,0,0,0,0,4.96,8.13,-3.60,-0.44,0.35,-0.42,A
0,27,0,0,0,4.96,8.07,-3.21,0.17,0.59,0.18,A
0,48,0,0,0,4.87,6.80,-3.54,-0.37,0.28,0.26,A
0,0,0,0,0,4.02,7.46,0.70,1.15,-2.07,2.42,A
0,0,0,0,20,7.83,7.08,-2.85,0.42,-0.29,-0.91,A
0,0,0,0,0,7.78,6.17,-0.99,0.55,-0.12,-0.55,A
0,0,0,0,48,6.38,5.89,-1.68,0.32,-0.04,-0.10,A
0,59,0,0,368,6.35,6.02,-1.99,0.39,0.07,0.81,A
0,48,0,0,530,6.61,5.73,-2.10,-0.51,-0.32,0.31,A
0,44,0,0,592,7.41,6.06,-2.36,-0.15,-0.10,-0.04,A
0,0,0,0,465,5.65,3.41,-1.64,0.55,-1.55,-0.84,A
0,29,0,0,967,9.76,14.85,-9.14,1.44,-0.99,-0.57,A
0,0,0,0,0,9.09,3.44,-3.42,1.03,1.38,1.19,A
0,0,0,0,0,9.42,2.05,-5.08,0.04,-0.71,-0.40,A
0,0,0,0,0,5.77,3.08,-6.34,1.20,-1.46,-0.08,A
0,0,0,0,0,4.43,1.70,-7.36,0.59,-1.85,0.51,A
0,0,0,0,0,3.25,-0.42,-9.35,0.55,-0.33,-0.18,A
0,0,0,0,0,2.50,-0.06,-8.85,0.26,-0.69,0.23,A
0,0,0,0,0,1.28,-0.88,-8.95,0.09,-1.22,0.31,A
0,0,0,0,0,0.73,-0.94,-8.61,-0.45,-0.77,0.08,A
0,0,0,0,0,2.38,-1.64,-10.00,0.01,0.54,-0.97,A
0,0,0,0,0,0.57,0.17,-8.08,-0.53,-0.01,0.27,A
0,0,0,0,0,1.85,-0.97,-7.88,0.02,-0.26,-0.05,A
0,0,0,0,0,3.53,0.42,-9.98,-0.93,0.58,-0.18,A
0,0,0,0,0,3.44,2.98,-7.89,-1.49,1.34,0.65,A
0,0,0,0,0,3.76,0.91,-14.79,3.86,-2.27,-0.38,A
0,0,0,0,0,-0.83,0.65,-7.42,-3.02,2.82,-0.63,A
0,0,0,0,0,7.25,9.91,-10.52,-4.37,0.31,0.10,A
0,0,0,0,0,5.80,5.94,-2.65,-0.21,-0.21,-1.12,A
0,0,0,0,0,-0.09,4.99,-7.65,-0.21,0.03,-0.33,A
0,0,0,0,0,0.97,5.66,-7.07,-0.01,-0.75,-0.14,A
0,0,0,0,0,1.57,4.23,-7.61,0.42,-0.40,0.05,A
0,0,0,0,0,0.82,3.78,-7.64,-0.54,0.46,0.43,A
0,0,0,0,0,1.64,4.87,-7.19,-0.06,0.02,-0.03,A
0,0,0,0,0,1.97,4.92,-7.36,-0.09,0.01,0.03,A
0,0,0,0,0,2.13,5.10,-7.15,-0.19,0.08,0.03,A
0,0,0,0,0,1.90,5.39,-7.08,-0.12,0.01,0.05,A
0,0,0,0,0,1.62,5.53,-7.48,-0.04,-0.05,-0.04,A
0,0,0,0,0,1.74,5.66,-7.20,-0.16,0.10,-0.02,A
0,0,0,0,0,1.94,5.18,-6.97,-0.20,0.01,0.01,A
0,0,0,0,0,1.47,6.67,-7.13,-0.33,0.08,0.05,A
0,0,0,0,0,1.65,5.39,-6.76,-0.07,-0.02,-0.07,A
0,0,0,0,0,2.07,5.49,-6.75,-0.11,-0.07,-0.06,A
0,0,0,0,0,1.82,5.34,-6.73,-0.11,-0.02,-0.05,A
0,0,0,0,0,1.74,5.49,-6.84,-0.10,0.01,0.02,A
0,0,0,0,0,1.75,5.66,-7.05,-0.05,-0.01,0.01,A
0,0,0,0,0,1.75,5.61,-6.97,-0.10,0.01,-0.00,A
0,0,0,0,0,1.90,5.86,-6.88,-0.10,0.07,0.05,A
0,0,0,0,0,2.00,5.48,-6.89,-0.09,-0.02,0.04,A
0,0,0,0,0,1.83,5.54,-6.83,-0.09,0.00,0.01,A
0,0,0,0,0,1.75,5.50,-6.96,-0.11,0.00,-0.02,A
0,0,0,0,0,1.92,5.42,-6.92,-0.12,0.04,0.06,A
0,0,0,0,0,1.81,5.50,-7.02,-0.13,0.01,-0.01,A
0,0,0,0,0,1.81,5.65,-6.87,-0.11,0.01,-0.03,A
0,0,0,0,0,2.09,5.69,-6.83,-0.14,0.08,-0.03,A
0,0,0,0,0,1.90,5.72,-6.88,-0.10,0.02,0.00,A
0,0,0,0,0,1.88,5.61,-6.88,-0.10,-0.01,-0.01,A
0,0,0,0,0,1.81,5.42,-6.86,-0.09,-0.01,0.00,A
0,0,0,0,0,1.86,5.56,-6.90,-0.09,0.01,-0.02,A
0,0,0,0,0,1.92,5.56,-6.95,-0.10,0.03,0.00,A
6,0,0,0,0,1.92,5.44,-6.93,-0.08,0.00,0.00,A
0,0,0,0,0,1.92,5.60,-6.96,-0.11,0.02,-0.01,A
0,0,0,0,0,1.95,5.59,-6.95,-0.09,0.02,-0.01,A
0,0,0,0,0,1.82,5.48,-6.90,-0.09,-0.00,-0.02,A
